id,base_product_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index,brand,wholesale_price
602,602,AQUARIUM net clip 15mm glass acrylic 6pcs,A convenient daily-use item for fish (6pcs) easy to use and maintain.,3.000,"[""fish""]",accessories,,pcs,6,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/635.jpeg,4.0,false,Aquarium Accessories,599,,1.500
603,603,Air pump tee 4mm connector T,An essential accessory designed for fish easy to use and maintain.,0.150,"[""fish""]",accessories,,mm,4,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/636.jpeg,3.8,false,Aquarium Accessories,600,,0.100
604,604,Air pump  connector 4mm tubing 2 way,An essential accessory designed for fish (4mm) easy to use and maintain.,0.150,"[""fish""]",accessories,,mm,4,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/637.jpeg,3.9,false,Aquarium Accessories,601,,0.100
605,605,Air stone 2cm,A practical daily-use item for fish (20cm) easy to use and maintain.,0.200,"[""fish""]",aquarium_equipment,,cm,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/638.jpeg,4.6,false,Aquarium Accessories,602,,0.120
606,605,Air stone 3cm.,A convenient daily-use item for fish (30cm) easy to use and maintain.,0.300,"[""fish""]",aquarium_equipment,,cm,30,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/639.jpeg,4.4,false,Aquarium Accessories,603,,0.200
607,605,Air stone 2.2cm.,A convenient accessory designed for fish (2cm) ideal for everyday needs.,0.400,"[""fish""]",aquarium_equipment,,cm,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/640.jpeg,3.7,false,Aquarium Accessories,604,,0.300
608,605,Air stone 5 cm.,A convenient accessory designed for fish (5cm) ideal for everyday needs.,1.500,"[""fish""]",aquarium_equipment,,cm,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/641.jpeg,3.8,false,Aquarium Accessories,605,,0.600
609,605,Air stone 50mm,An essential accessory designed for fish (50mm) easy to use and maintain.,1.000,"[""fish""]",aquarium_equipment,,mm,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/642.jpeg,4.2,false,Aquarium Accessories,606,,0.400
610,605,Air stone 40mm,An essential accessory designed for fish (40mm) ideal for everyday needs.,0.800,"[""fish""]",aquarium_equipment,,mm,40,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/643.jpeg,3.8,false,Aquarium Accessories,607,,0.300
611,605,Air stone 30mm,A practical accessory designed for fish (30mm) ideal for everyday needs.,0.500,"[""fish""]",aquarium_equipment,,mm,30,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/644.jpeg,4.7,false,Aquarium Accessories,608,,0.200
612,612,Air stone strip bubble 6,A convenient accessory designed for fish (6inch) ideal for everyday needs.,0.800,"[""fish""]",aquarium_equipment,,inch,6,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/645.jpeg,4.0,false,Aquarium Accessories,609,,0.250
613,612,Air stone strip bubble 8,A practical daily-use item for fish (8inch) ideal for everyday needs.,1.200,"[""fish""]",aquarium_equipment,,inch,8,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/646.jpeg,4.1,false,Aquarium Accessories,610,,0.350
614,612,Air stone strip bubble 10,A convenient accessory designed for fish (10inch) ideal for everyday needs.,1.500,"[""fish""]",aquarium_equipment,,inch,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/647.jpeg,3.7,false,Aquarium Accessories,611,,0.550
615,612,Air stone strip bubble 12,A practical daily-use item for fish (12inch) easy to use and maintain.,2.000,"[""fish""]",aquarium_equipment,,inch,12,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/648.jpeg,4.5,false,Aquarium Accessories,612,,0.750
616,612,Air stone strip bubble 16,A convenient daily-use item for fish (16inch) easy to use and maintain.,2.500,"[""fish""]",aquarium_equipment,,inch,16,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/649.jpeg,4.5,false,Aquarium Accessories,613,,0.900
617,612,Air stone strip bubble 20,An essential accessory designed for fish (20inch) ideal for everyday needs.,3.000,"[""fish""]",aquarium_equipment,,inch,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/650.jpeg,4.7,false,Aquarium Accessories,614,,1.250
618,612,Air stone strip bubble 24,A convenient accessory designed for fish (24inch) easy to use and maintain.,3.500,"[""fish""]",aquarium_equipment,,inch,24,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/651.jpeg,3.8,false,Aquarium Accessories,615,,1.400
619,619,AQUARIUM Air line hose Tube 4mm 200 meters,An essential daily-use item for fish (200meter) ideal for everyday needs.,20.000,"[""fish""]",accessories,,meter,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/652.jpeg,4.1,false,Aquarium Accessories,616,,10.000
620,620,Aquafin-turtle-stick 1000ml,A wholesome nutrition made for fish (1000ml) supports daily nutrition.,3.000,"[""other""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/653.jpeg,4.0,false,Turtle food,617,Aquafin,2.200
621,620,Aquafin 8 turtle food 500ml,A balanced food formulated for fish (500ml) ideal for everyday feeding.,2.000,"[""other""]",food,,ml,500,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/654.jpeg,4.3,false,Turtle food,618,Aquafin,1.500
622,620,Aquafin 8 turtle food 250ml,A balanced nutrition made for fish (250ml) supports daily nutrition.,1.000,"[""other""]",food,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/655.jpeg,3.7,false,Turtle food,619,Aquafin,0.750
623,620,Aquafin 8 turtle food 100ml,A wholesome nutrition made for fish (100ml) ideal for everyday feeding.,0.800,"[""other""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/656.jpeg,3.9,false,Turtle food,620,Aquafin,0.500
624,624,Padovan Shrimps Freshwater Turtles Food 160gm,A wholesome food formulated for fish with shrimp (160g) ideal for everyday feeding.,6.500,"[""other""]",food,,g,160,shrimp,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/657.jpeg,4.7,false,Turtle food,621,Padovan,
625,625,Padovan Turtle Sticks Turtle Food 70G,A high-quality meal designed for fish (70g) ideal for everyday feeding.,6.500,"[""other""]",food,,g,70,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/658.jpeg,4.5,false,Turtle food,622,Padovan,
626,626,"Sera Raffy I, Natural Dried  Food For Smaller -1000 ml",A nutritious food formulated for fish (1000ml) ideal for everyday feeding.,7.000,"[""other""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/659.jpeg,4.0,false,Turtle food,623,Sera,
627,626,Sera turtle food 220g,A high-quality food formulated for fish (220g) supports daily nutrition.,6.500,"[""other""]",food,,g,220,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/660.png,4.4,false,Turtle food,624,Sera,
628,625,Turtle food Mix 40 g,A wholesome nutrition made for fish (40g) helps maintain overall health.,6.500,"[""other""]",food,,g,40,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/661.jpeg,3.8,false,Turtle food,625,Padovan,
629,629,Turtle stick 350g,A high-quality nutrition made for fish (350g) supports daily nutrition.,2.500,"[""other""]",food,,g,350,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/662.jpeg,4.9,false,Turtle food,626,Aquafine,
630,629,Turtle stick 200g,A wholesome meal designed for fish (200g) helps maintain overall health.,1.800,"[""other""]",food,,g,200,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/663.jpeg,4.0,false,Turtle food,627,Aquafine,
631,629,Turtle stick 100g,A balanced meal designed for fish (100g) supports daily nutrition.,1.000,"[""other""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/664.jpeg,4.2,false,Turtle food,628,Aquafine,
632,632,koi Sticks for fish 5.kg,A nutritious nutrition made for fish (5kg) helps maintain overall health.,15.000,"[""fish""]",food,,kg,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/665.jpeg,3.7,false,Fish food,629,VERSELE LAGA,14.000
633,633,"Taiyo  Fish Food, 20Kg ( Multiple Size 2.5mm)",A high-quality meal designed for fish (20kg) ideal for everyday feeding.,15.000,"[""fish""]",food,,kg,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/666.jpeg,4.8,false,Fish food,630,Taiyo,
634,633,"Taiyo  Fish Food, 20Kg ( Multiple Size 1.2mm)",A high-quality meal designed for fish (20kg) supports daily nutrition.,15.000,"[""fish""]",food,,kg,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/667.jpeg,3.7,false,Fish food,631,Taiyo,
635,635,Sera Pond Granules 3.5kg,A balanced food formulated for fish (3.5kg) ideal for everyday feeding.,28.000,"[""fish""]",food,,kg,3.5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/668.jpeg,3.9,false,Fish food,632,Sera,22.500
636,635,Sera Nature Pond Granulat 1.8kg Sticks,A nutritious nutrition made for fish (1.8kg) ideal for everyday feeding.,17.000,"[""fish""]",food,,kg,1.8,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/669.jpeg,4.3,false,Fish food,633,Sera,13.000
637,635,Sera Pond Granules 600g,A balanced nutrition made for fish (600g) supports daily nutrition.,7.000,"[""fish""]",food,,g,600,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/670.jpeg,4.4,false,Fish food,634,Sera,5.600
638,638,SERA-POND-MIX-ROYAL-600g-1.3lb,A high-quality nutrition made for fish (600g) helps maintain overall health.,8.000,"[""fish""]",food,,g,600,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/671.jpeg,4.6,false,Fish food,635,Sera,5.600
639,638,Sera Pond Mix Royal 185g - 1L,A balanced meal designed for fish with fish mix (185g) helps maintain overall health.,3.500,"[""fish""]",food,,g,185,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/672.jpeg,4.6,false,Fish food,636,Sera,13.000
640,635,Sera Pond sticks 170g -1000ml,A wholesome food formulated for fish (170g) ideal for everyday feeding.,3.000,"[""fish""]",food,,g,170,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/673.png,4.7,false,Fish food,637,Sera,2.000
641,641,sera-koi-royal-medium-1000ml-270g,A balanced nutrition made for fish (1000ml) helps maintain overall health.,3.500,"[""fish""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/674.jpeg,4.4,false,Fish food,638,Sera,2.600
642,641,sera-koi-royal-mini-1l-320g,A wholesome nutrition made for fish (1liter) helps maintain overall health.,3.500,"[""fish""]",food,,liter,1,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/675.jpeg,3.8,false,Fish food,639,Sera,2.600
643,643,SERA-Pond-Flakes-1000ml-150g,A balanced meal designed for fish (1000ml) ideal for everyday feeding.,3.500,"[""fish""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/676.jpeg,3.8,false,Fish food,640,Sera,2.500
644,644,"Sera Arowana Fish Food, 360g",A wholesome meal designed for fish (360g) supports daily nutrition.,8.000,"[""fish""]",food,,g,360,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/677.jpeg,4.2,false,Fish food,641,Sera,6.500
645,645,Sera Shrimps Natural 100ml,A balanced food formulated for fish with shrimp (100ml) ideal for everyday feeding.,4.000,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/678.jpeg,3.7,false,Fish food,642,Sera,2.200
646,646,Sera vipachips staple food 37g-100ml,A wholesome meal designed for fish (37g) helps maintain overall health.,3.000,"[""fish""]",food,,g,37,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/679.jpeg,3.7,false,Fish food,643,Sera,1.800
647,647,SERA-RED-PARROT-granulat-dla-pielegnic-250ml,A wholesome meal designed for fish (250ml) supports daily nutrition.,4.000,"[""fish""]",food,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/680.jpeg,4.3,false,Fish food,644,Sera,2.700
648,648,TAIYO Gold Flake100g,A high-quality meal designed for fish (100g) ideal for everyday feeding.,2.000,"[""fish""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/681.jpeg,4.1,false,Fish food,645,TAIYO,1.300
649,648,"Taiyo Gold Flake Fish Food, 50g",A wholesome food formulated for fish (50g) supports daily nutrition.,1.000,"[""fish""]",food,,g,50.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/06ab6af6-b8a1-4339-bb1b-00e7bc6e8d29/thumbnail-1766666731722.jpg,4.5,true,Fish food,646,TAIYO,0.600
650,648,TAIYO Gold Flake25g,A high-quality nutrition made for fish (25g) helps maintain overall health.,0.600,"[""fish""]",food,,g,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/683.jpeg,3.6,false,Fish food,647,TAIYO,0.300
651,651,TAIYO TROPICAL FLAKE FISH FOOD 100G,A wholesome meal designed for fish (100g) supports daily nutrition.,2.000,"[""fish""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/684.jpeg,4.6,false,Fish food,648,TAIYO,1.300
652,651,TAIYO TROPICAL FLAKE FISH FOOD 50G,A nutritious food formulated for fish (50g) ideal for everyday feeding.,1.000,"[""fish""]",food,,g,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/685.png,4.7,false,Fish food,649,TAIYO,0.600
653,651,TAIYO TROPICAL FLAKE FISH FOOD 25G,A nutritious nutrition made for fish (25g) ideal for everyday feeding.,0.600,"[""fish""]",food,,g,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/686.jpeg,4.0,false,Fish food,650,TAIYO,0.300
654,654,Tropical flake 100g 01-8085,A high-quality food formulated for fish (100g) supports daily nutrition.,2.500,"[""fish""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/687.jpeg,4.4,false,Fish food,651,TAIYO,1.300
655,654,Tropical flake 50g 01-3079,A balanced food formulated for fish (50g) helps maintain overall health.,1.300,"[""fish""]",food,,g,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/688.jpeg,4.8,false,Fish food,652,TAIYO,0.600
656,654,Tropical flake 25g 01-3078,A nutritious food formulated for fish (25g) helps maintain overall health.,0.800,"[""fish""]",food,,g,25,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/689.jpeg,3.7,false,Fish food,653,TAIYO,0.300
657,657,Aquadine Micro Pellet 60GM,A wholesome food formulated for fish (60g) ideal for everyday feeding.,1.000,"[""fish""]",food,,g,60,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/690.jpeg,4.6,false,Fish food,654,Aquadine,0.700
658,658,AQUAFIN 3 NATURAL FISH FOOD BASIC FLAKES 1000 ML,A wholesome nutrition made for fish (1000ml) helps maintain overall health.,3.000,"[""fish""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/691.jpeg,4.8,false,Fish food,655,AQUAFIN,2.200
659,658,AQUAFIN 3 NATURAL FISH FOOD BASIC FLAKES 500 ML,A high-quality meal designed for fish (500ml) ideal for everyday feeding.,2.000,"[""fish""]",food,,ml,500,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/9d4b73f4-6aff-4afd-8695-54e8d5453777/thumbnail-1766666908471.jpg,4.2,true,Fish food,656,AQUAFIN,1.400
660,658,AQUAFIN 3 NATURAL FISH FOOD BASIC FLAKES 250 ML,A balanced food formulated for fish (250ml) supports daily nutrition.,1.200,"[""fish""]",food,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/693.jpeg,4.7,false,Fish food,657,AQUAFIN,0.750
661,658,AQUAFIN 3  FISH FOOD BASIC FLAKES 100 ML,A wholesome nutrition made for fish (100ml) ideal for everyday feeding.,0.700,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/694.jpeg,3.8,false,Fish food,658,AQUAFIN,0.400
662,662,Aquafin Gold Fish Flake Food 1000 ml,A high-quality nutrition made for fish (1000ml) ideal for everyday feeding.,3.000,"[""fish""]",food,,ml,1000,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/695.jpeg,3.5,false,Fish food,659,AQUAFIN,2.200
663,662,Aquafin Gold Fish Flake Food 500 ml,A wholesome food formulated for fish (500ml) supports daily nutrition.,2.000,"[""fish""]",food,,ml,500,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/696.jpeg,3.9,false,Fish food,660,AQUAFIN,1.400
664,662,Aquafin Gold Fish Flake Food 250 ml,A high-quality nutrition made for fish (250ml) helps maintain overall health.,1.200,"[""fish""]",food,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/697.jpeg,4.8,false,Fish food,661,AQUAFIN,0.750
665,662,Aquafin Gold Fish Flake Food 100 ml,A nutritious nutrition made for fish (100ml) ideal for everyday feeding.,0.700,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/698.jpeg,3.8,false,Fish food,662,AQUAFIN,0.400
666,666,Aquafin Algae Wafers 100ML,A high-quality meal designed for fish with algae (100ml) supports daily nutrition.,1.500,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/699.jpeg,4.0,false,Fish food,663,AQUAFIN,0.750
667,667,KW CHILLI HUMPY HEAD 100ML,A high-quality nutrition made for fish (100ml) helps maintain overall health.,1.500,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/700.jpeg,4.8,false,Fish food,664,,1.000
668,668,KW CHILI SUPER RED 100ml PREMIUM-COLOUR FOOD,A high-quality meal designed for fish (100ml) ideal for everyday feeding.,1.500,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/701.jpeg,4.8,false,Fish food,665,,1.000
669,669,Humpy-Head fish food 100g 01-7121,A high-quality nutrition made for fish (100g) ideal for everyday feeding.,2.000,"[""fish""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/702.png,4.1,false,Fish food,666,,
670,669,Eagle Betta fish food 100g,A high-quality nutrition made for fish (100g) helps maintain overall health.,1.500,"[""fish""]",food,,g,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/703.jpeg,4.1,false,Fish food,667,Eagle,0.600
671,671,Taiyo-Betta-Pellet-Fish-Food-45g-Bottle,A nutritious meal designed for fish (45g) helps maintain overall health.,1.500,"[""fish""]",food,,g,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/704.jpeg,4.0,false,Fish food,668,Taiyo,
672,671,"TAIYO Ultima Betta Fish Food, 20g",A balanced meal designed for fish (20g) supports daily nutrition.,0.500,"[""fish""]",food,,g,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/705.jpeg,4.2,false,Fish food,669,Taiyo,0.300
673,673,AQUADENE BETTA FISH FOOD 60GM,A wholesome nutrition made for fish (60g) ideal for everyday feeding.,1.000,"[""fish""]",food,,g,60,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/706.jpeg,3.9,false,Fish food,670,AQUADENE,0.700
674,671,Taiyo-betta-pellets-fish-food-45-g,A nutritious nutrition made for fish (45g) supports daily nutrition.,1.300,"[""fish""]",food,,g,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/707.jpeg,4.4,false,Fish food,671,Taiyo,
675,675,Taiyo-Micro-Pellet-Fish-Food-45g-Bottle,A nutritious food formulated for fish (45g) ideal for everyday feeding.,1.300,"[""fish""]",food,,g,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/708.jpeg,3.5,false,Fish food,672,Taiyo,
676,675,Taiyo Guppy Bit 45g 01-4259,A balanced nutrition made for fish (45g) helps maintain overall health.,1.500,"[""fish""]",food,,g,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/709.jpeg,4.7,false,Fish food,673,Taiyo,
677,677,Horizone Eagle Oscar Baby Food - 50g,A wholesome food formulated for fish (50g) supports daily nutrition.,2.000,"[""fish""]",food,,g,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/710.jpeg,4.5,false,Fish food,674,Eagle,0.800
678,678,Eagle-High-Protein-Freeze-Dried-Blood-Worm 100ml,A balanced meal designed for fish (100ml) helps maintain overall health.,2.000,"[""fish""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/711.jpeg,3.5,false,Fish food,675,Eagle,1.000
679,679,Eagle-Shrimp-Algea-Food 100ml,A wholesome food formulated for fish with shrimp (100ml) supports daily nutrition.,1.500,"[""fish""]",food,,ml,100,shrimp,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/712.jpeg,4.6,false,Fish food,676,Eagle,0.800
680,713,Eagle-Cray-Stick-Fish-Food 100ml,A nutritious food formulated for fish (100ml) helps maintain overall health.,2.000,"[""other""]",food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/713.jpeg,4.0,false,Fish food,677,Eagle,0.800
681,675,Micro-Food-yellow-20g-Front 01-4104,A balanced nutrition made for fish (20g) helps maintain overall health.,0.500,"[""fish""]",food,,g,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/715.jpeg,4.1,false,Fish food,678,Taiyo,
682,675,Micro-Food-Green-20g-Front 01-4098,A wholesome food formulated for fish (20g) ideal for everyday feeding.,0.500,"[""fish""]",food,,g,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/716.png,4.2,false,Fish food,679,Taiyo,
683,683,Pado Crispy Grub Blood Worms Fish Food 45g,A high-quality food formulated for fish with insect (45g) helps maintain overall health.,4.500,"[""fish""]",food,,g,45,insect,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/717.jpeg,4.8,false,Fish food,680,Pado,2.800
684,684,Pado Shrimp E 75g,A balanced nutrition made for fish with shrimp (75g) supports daily nutrition.,2.800,"[""fish""]",food,,g,75,shrimp,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/718.jpeg,3.5,false,Fish food,681,Pado,2.000
685,684,Pado Shrimp E 110g,A high-quality food formulated for fish with shrimp (110g) ideal for everyday feeding.,4.500,"[""fish""]",food,,g,110,shrimp,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/719.jpeg,4.1,false,Fish food,682,Pado,
686,686,Pro Rich - Red Parrot Fish Food 80g 01-10197,A nutritious food formulated for fish (80g) supports daily nutrition.,2.500,"[""fish""]",food,,g,80,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/720.jpeg,4.8,false,Fish food,683,TAIYO,
687,687,Taiyo Aini fish food 60g,A wholesome nutrition made for fish (60g) supports daily nutrition.,1.000,"[""fish""]",food,,g,60,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/721.jpeg,3.6,false,Fish food,684,TAIYO,0.550
